room_id,scrape_id,host_id,property_type,room_type,country,market,neighbourhood,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,accommodates,bathrooms,bedrooms,beds,bed_type,price_Yen,price_USD,minimum_nights,maximum_nights,name,host_name,host_since,latitude,longitude,host_location,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
3885341,2.02E+13,1573631,Apartment,Entire home/apt,Japan,Tokyo,Setagaya Ku,58,0.86,3,1,2,1,0,1,Real Bed,7008,66.25070902,28,720,"Cozy Flat #302, local area Yet 10 mins to shibuya!","Gilles,Mayumi,Taiki",1/6/2012,35.66441,139.65706,"Imari, Saga, Japan",93,10,10,10,10,9,10
3886601,2.02E+13,10415965,House,Entire home/apt,Japan,Tokyo,Shibuya Ku,130,1.88,3,206,8,1.5,3,6,Real Bed,26015,245.9349593,3,365,"""Meiji House""4Room,8Guests,WIFI,2min/HIROO Stn.",Azabu,12/3/2013,35.64974,139.72214,"Tokyo, Japan",92,9,10,10,10,10,9
3920124,2.02E+13,20307199,House,Entire home/apt,Japan,Tokyo,Higashimurayama Shi,132,2.14,3,280,9,1,2,0,Real Bed,4837,45.72698053,3,1000,"Residential area, Peaceful Traditional House 2",Hotaka,8/20/2014,35.76539,139.44681,æ±äº¬,98,10,10,10,10,9,10
3925416,2.02E+13,20336856,House,Entire home/apt,Japan,Tokyo,Chuo Ku,110,1.59,1,29,5,1.5,1,0,Real Bed,6020,56.91056911,1,28,ã€Itokiyoshiã€‘Ningyo-cho 1min walk,Ito,8/20/2014,35.68577,139.78368,"Nagoya, Aichi Prefecture, Japan",95,9,10,10,10,10,10
3956263,2.02E+13,4847803,Tiny house,Entire home/apt,Japan,Tokyo,Shibuya Ku,84,1.23,11,346,5,1,2,3,Real Bed,10427,98.57250898,3,1125,TINY Home in the Shibuya Ward with Free Wifi,Best Stay In Tokyo!,1/25/2013,35.67754,139.68062,"Tokyo, Japan",95,10,10,10,10,10,9
3972299,2.02E+13,151977,Serviced apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,55,0.8,3,364,3,1,1,2,Real Bed,10750,101.6260163,28,1125,Shinjuku/ Yoyogi few minutes to the St. Free WiFi,Miyuki,6/25/2010,35.6842,139.69831,"Shibuya, Tokyo, Japan",94,9,9,10,10,10,9
4026948,2.02E+13,20878710,House,Private room,Japan,Tokyo,Shinagawa Ku,127,1.86,1,91,2,2,1,2,Real Bed,3882,36.69880885,3,1125,Near Shinagawa Shibuya Haneda,Daisuke,9/3/2014,35.6005,139.73452,"Shinagawa, Tokyo, Japan",88,9,8,9,10,9,9
4047596,2.02E+13,6504053,Condominium,Entire home/apt,Japan,Tokyo,Shinagawa Ku,196,2.84,4,295,5,1.5,2,4,Real Bed,19995,189.0243902,1,360,ï½¢LICENSEDï½£Enjoy Central Tokyo Yamanote Life,Bryan,5/21/2013,35.62707,139.72327,"Tokyo, Japan",97,10,10,10,10,10,10
4050925,2.02E+13,21004633,House,Entire home/apt,Japan,Tokyo,Taito Ku,475,6.9,4,363,8,1,2,0,Real Bed,39990,378.0487805,1,1125,Airport transfer service&Asakusa traditional house,Yoshi,9/6/2014,35.71648,139.79926,"Taito City, Tokyo, Japan",99,10,10,10,10,10,10
4141228,2.02E+13,17736560,Apartment,Entire home/apt,Japan,Tokyo,Nakano Ku,72,1.16,10,90,2,1,1,1,Real Bed,5391,50.96426546,3,1125,#211 Private Cozy Apt. in Tokyo,ï¾€ï¾‚ï¾›ï½³ (Taturo),7/6/2014,35.73483,139.63168,"Nakano, Tokyo, Japan",94,10,10,10,10,9,9
4158067,2.02E+13,21578101,Hut,Private room,Japan,Tokyo,Setagaya Ku,123,1.81,4,0,2,1.5,1,2,Real Bed,6020,56.91056911,2,14,Modernish in old House Shimokitazawa #201,Miki,9/21/2014,35.6623,139.67284,"Tokyo, Japan",97,10,10,10,10,10,10
4222643,2.02E+13,21769906,House,Entire home/apt,Japan,Tokyo,Koto Ku,310,4.51,3,0,3,1,1,3,Real Bed,7955,75.20325203,1,8,Decoboco hanare,Decoboco,9/25/2014,35.68154,139.81747,tokyo ,99,10,10,10,10,9,10
4255574,2.02E+13,8660693,Apartment,Private room,Japan,Tokyo,Koto Ku,78,1.14,9,365,2,0.5,1,1,Real Bed,3235,30.58234071,30,1125,S203 30sec Sta.nearSUMO AKB Shinjuku2032,Soichi,9/5/2013,35.6903,139.81397,"Koto City, TÅkyÅ-to, Japan",88,9,8,10,9,9,9
4312716,2.02E+13,14351590,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,181,2.91,1,1,2,1,1,2,Real Bed,8600,81.30081301,30,1124,ã€ä¸­æ–‡ï½¥í•œê¸€OK!ã€‘Tokyo/3min Ebisu/Near Shibuyaâ˜…wifi,Manami&Mana,4/16/2014,35.64588,139.7126,"Tokyo, Japan",93,9,8,10,10,10,9
4360718,2.02E+13,19152993,Apartment,Entire home/apt,Japan,Tokyo,Kita Ku,182,2.72,8,59,5,1,1,5,Real Bed,4192,39.62941955,3,1124,(2) 5ppl 11mins Shinjuku 17 Shibuya. -JR Jujo Sta,Sei,7/30/2014,35.76094,139.71652,Tokyo,91,9,9,10,10,9,9
4388283,2.02E+13,10969488,House,Private room,Japan,Tokyo,Kokubunji Shi,49,0.74,3,184,2,1.5,1,0,Real Bed,2480,23.44488561,2,1125,Sunny room in residential area in å›½åˆ†å¯º 1st Floor,Como,1/2/2014,35.70915,139.48057,"Yokohama, Kanagawa, Japan",97,10,9,10,10,9,10
4391546,2.02E+13,22797910,Apartment,Entire home/apt,Japan,Tokyo,Minato Ku,51,0.75,2,145,2,1.5,2,2,Real Bed,9460,89.43089431,30,120,2 BR walking distance to AZABU / ROPPONGI area!,Yuko,10/21/2014,35.64828,139.73731,"Minato, Tokyo, Japan",90,9,9,10,10,9,9
4396219,2.02E+13,18776800,Apartment,Entire home/apt,Japan,Tokyo,Suginami Ku,27,0.4,19,202,5,1,1,2,Real Bed,13545,128.0487805,6,1125,Nishi-Ogikubo 1BR Twin Type-B (SSH1BRT-B) 2F,LiveinAsia,7/24/2014,35.70399,139.59775,"Tokyo, Tokyo, Japan",95,10,10,10,10,10,9
4396221,2.02E+13,18776800,Apartment,Entire home/apt,Japan,Tokyo,Suginami Ku,22,0.35,19,226,4,1,1,1,Real Bed,16985,160.5691057,6,1125,Nishi-Ogikubo 1BR Roomy (SSH1BRR) 5F,LiveinAsia,7/24/2014,35.70399,139.59775,"Tokyo, Tokyo, Japan",91,9,9,10,10,10,9
4471640,2.02E+13,22643572,House,Private room,Japan,Tokyo,Higashimurayama Shi,13,0.2,3,0,2,1.5,1,4,Real Bed,3666,34.65683494,4,1125,"To Shinjuku,Shibuya,Ghibli,and Mt.Takao,Okutama(1)",Sachiko&Kurara,10/17/2014,35.75653,139.47912,"Higashimurayama, TÅkyÅ-to, Japan",100,10,10,10,10,9,10
4471946,2.02E+13,23202702,Apartment,Entire home/apt,Japan,Tokyo,Kita Ku,96,1.5,2,0,5,1,2,5,Real Bed,14987,141.680847,7,365,Chic 2BR Zen House (5 min to Ueno/10 to Akihabara),Teruko,11/1/2014,35.74576,139.75238,"Tokyo, Japan",99,10,10,10,10,10,10
4477690,2.02E+13,2610437,House,Entire home/apt,Japan,Tokyo,Shinjuku Ku,25,0.39,1,0,4,1,2,2,Real Bed,6577,62.17621479,30,400,Tokyo Central Entire Japanese House,Pari,6/11/2012,35.70254,139.72399,"Shinjuku, Tokyo, Japan",96,10,10,10,10,10,10
4495014,2.02E+13,19152993,Apartment,Entire home/apt,Japan,Tokyo,Kita Ku,198,3.01,8,59,5,1,1,5,Real Bed,3870,36.58536585,3,1124,(6) 11mins Shinjuku. 17mins Shibuya. -JR Jujo Sta.,Sei,7/30/2014,35.76111,139.71576,Tokyo,90,10,9,10,10,9,9
4540924,2.02E+13,23416902,Apartment,Entire home/apt,Japan,Tokyo,Hino Shi,35,0.53,2,364,3,1,1,3,Real Bed,3440,32.5203252,5,9,"3persons Hino room #2, Shinjuku28min Shibuya38min",Naga,11/6/2014,35.68484,139.39386,Tokyo,91,10,9,9,9,9,10
4585434,2.02E+13,23766491,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,255,3.81,3,0,2,1,1,1,Real Bed,8492,80.27982605,4,29,"Ikebukuro Sakura - Fully Licensed, 5th Year!",Brett And Yurie,11/15/2014,35.73853,139.71835,"Toshima, Tokyo, Japan",96,10,10,10,10,9,10
4606903,2.02E+13,23871736,Apartment,Private room,Japan,Tokyo,Mitaka Shi,23,0.48,2,173,2,1,1,2,Real Bed,19995,189.0243902,3,30,Reversible Destiny Lofts/for2people,Matsuda,11/17/2014,35.68145,139.53738,"Suginami, Tokyo, Japan",100,10,10,10,10,9,10
4616579,2.02E+13,17736560,Apartment,Entire home/apt,Japan,Tokyo,Nakano Ku,73,1.13,10,91,2,1,1,1,Real Bed,5375,50.81300813,3,1125,Furnished Private Apt.213,ï¾€ï¾‚ï¾›ï½³ (Taturo),7/6/2014,35.73379,139.63183,"Nakano, Tokyo, Japan",96,10,10,10,10,10,10
4639078,2.02E+13,23766491,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,219,3.26,3,0,2,1,1,1,Real Bed,8492,80.27982605,4,29,"Ikebukuro Asahi - Fully Licensed, 5th Year!",Brett And Yurie,11/15/2014,35.73885,139.71856,"Toshima, Tokyo, Japan",95,10,10,10,10,9,10
4648953,2.02E+13,23766491,Apartment,Entire home/apt,Japan,Tokyo,Toshima Ku,228,3.4,3,0,2,1,1,1,Real Bed,8492,80.27982605,4,29,"Ikebukuro NisshÅ - Fully Licensed , 5th Year!",Brett And Yurie,11/15/2014,35.73716,139.71987,"Toshima, Tokyo, Japan",94,10,10,10,10,9,10
4673248,2.02E+13,23871736,Apartment,Entire home/apt,Japan,Tokyo,Mitaka Shi,35,0.55,2,0,4,1,2,4,Real Bed,21995,207.9315561,3,30,Reversible Destiny Lofts/for4people,Matsuda,11/17/2014,35.68152,139.53841,"Suginami, Tokyo, Japan",98,10,10,10,10,9,9
4690684,2.02E+13,22643572,House,Shared room,Japan,Tokyo,Higashimurayama Shi,3,0.05,3,317,2,0.5,1,0,Real Bed,4085,38.61788618,4,180,"To Shinjuku,Shibuya,Ghibli,and Mt.Takao,Okutama(2)",Sachiko&Kurara,10/17/2014,35.75768,139.48068,"Higashimurayama, TÅkyÅ-to, Japan",100,10,10,10,10,9,10
4691157,2.02E+13,22643572,House,Private room,Japan,Tokyo,Higashimurayama Shi,18,0.79,3,318,2,0.5,1,1,Futon,3558,33.63584799,4,1125,"To Shinjuku,Shibuya,Ghibli,and Mt.Takao,Okutama(3)",Sachiko&Kurara,10/17/2014,35.7566,139.48128,"Higashimurayama, TÅkyÅ-to, Japan",99,10,10,10,10,9,10
4709339,2.02E+13,24339628,House,Private room,Japan,Tokyo,Shinagawa Ku,49,0.74,4,158,3,1,1,1,Real Bed,7979,75.43013802,1,180,Room in Central Tokyo!!!!,Taichiro,11/30/2014,35.59725,139.72744,"Shinagawa, Tokyo, Japan",95,10,9,10,10,9,9
4713042,2.02E+13,24230913,Apartment,Entire home/apt,Japan,Tokyo,Arakawa Ku,299,4.53,7,180,2,1,1,1,Real Bed,9460,89.43089431,3,600,comfortable  stay (Blue  Sky ) + pocket wifi:),Yuni,11/27/2014,35.72825,139.77863,"Tokyo, Japan",98,10,10,10,10,10,10
4714750,2.02E+13,24230913,Apartment,Entire home/apt,Japan,Tokyo,Arakawa Ku,62,0.98,7,361,2,1,1,1,Real Bed,9460,89.43089431,3,1125,Sweet home (5 to 6person :) *â˜»*+ pocket wifi,Yuni,11/27/2014,35.72848,139.77692,"Tokyo, Japan",99,10,10,10,10,9,10
4750169,2.02E+13,23416902,Apartment,Entire home/apt,Japan,Tokyo,Hino Shi,44,0.7,2,356,3,1,1,3,Real Bed,3440,32.5203252,5,9,4persons! Shinjuku30min Tokyo45min!,Naga,11/6/2014,35.68441,139.39461,Tokyo,89,9,9,10,10,9,9
4813245,2.02E+13,9782688,Townhouse,Entire home/apt,Japan,Tokyo,Toshima Ku,141,2.2,5,295,7,1,3,4,Real Bed,16125,152.4390244,3,60,*NEW*TOKYO HOUSE group&family upto7 & carpark WIFI,Kevin,11/3/2013,35.73055,139.68657,Japan Tokyo,92,9,9,9,10,9,9
4817291,2.02E+13,23595333,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,265,4.13,2,169,5,1,1,2,Real Bed,9997,94.50746833,1,365,56ãŽ¡ Let's go to Asakusa & Akihabara,Keiko,11/11/2014,35.72779,139.78991,"Taito, Tokyo, Japan",99,10,10,10,10,10,10
4825779,2.02E+13,24812892,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,220,3.34,2,59,2,1,0,1,Real Bed,49987,472.5562488,1,1124,Japanese Modern Apt / 2 Stops to Shinjuku (#1),Mao,12/14/2014,35.67719,139.67917,æ±äº¬éƒ½,92,9,10,10,10,9,9
4827373,2.02E+13,24026566,House,Private room,Japan,Tokyo,Nakano Ku,196,2.99,3,363,5,1,1,1,Real Bed,7525,71.13821138,1,1125,calm room-A Shinjuku.3min train,Kazu,11/22/2014,35.69138,139.67812,"Nakano, Tokyo, Japan",95,10,10,10,10,9,10
4842239,2.02E+13,24087904,House,Entire home/apt,Japan,Tokyo,Bunkyo Ku,183,2.77,6,348,4,1.5,1,2,Real Bed,5482,51.8245415,1,1125,"Access into center  Tokyo,for economize travelers",Rinrin,11/23/2014,35.72848,139.76328,"Matsudo, Chiba Prefecture, Japan",91,10,10,10,10,10,10
4849854,2.02E+13,22134668,Villa,Entire home/apt,Japan,Tokyo,Hachioji Shi,124,1.88,2,352,6,1,2,5,Real Bed,12040,113.8211382,2,1124,Cozy resort villa TAKAOSAN é«˜å°¾å±±,Yuki,10/4/2014,35.63714,139.28565,JP,97,10,10,10,10,9,9
4856225,2.02E+13,23678809,Apartment,Entire home/apt,Japan,Tokyo,Itabashi Ku,30,0.46,1,365,6,1,3,3,Real Bed,13007,122.9627529,1,1125,Log-Cabin feel apartment in Tokyo!,Jason,11/12/2014,35.74281,139.68821,Tokyo,96,10,10,10,10,9,9
4881595,2.02E+13,32575084,Apartment,Private room,Japan,Tokyo,Minato Ku,7,0.13,4,365,3,2,1,3,Real Bed,5805,54.87804878,30,1095,Roppongi area(2~3bed) Narita 85 min.Haneda 30 min,Shie,5/4/2015,35.64714,139.73633,"Minato, Tokyo, Japan",89,9,8,10,10,10,9
4888140,2.02E+13,19152993,Apartment,Entire home/apt,Japan,Tokyo,Kita Ku,187,2.92,8,325,5,1,1,4,Real Bed,4407,41.66193988,3,1124,(1) 5ppl 2bank beds 11mins Shinjuku. -JR Jujo Sta.,Sei,7/30/2014,35.76117,139.71597,Tokyo,90,9,9,10,9,9,9
4909611,2.02E+13,7740848,Apartment,Entire home/apt,Japan,Tokyo,Katsushika Ku,283,4.33,8,198,4,1.5,2,4,Real Bed,13007,122.9627529,4,30,J's APT 2 Bed Rooms + Free Portable Wi-Fi,K Family,7/26/2013,35.73796,139.85163,"Katsushika, Tokyo, Japan",98,10,10,10,10,10,10
4917347,2.02E+13,7740848,Apartment,Entire home/apt,Japan,Tokyo,Katsushika Ku,267,4.1,8,194,6,1.5,1,6,Real Bed,12040,113.8211382,3,30,Cedar APT  +  Free Pocket Wi-Fi,K Family,7/26/2013,35.73601,139.85142,"Katsushika, Tokyo, Japan",99,10,10,10,10,10,10
4925503,2.02E+13,25370510,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,152,3.03,6,277,3,1,1,2,Real Bed,6450,60.97560976,1,30,SHIBUYA SHINJUKU  Hatagaya Station 5 minutes#103,Mitsuko,12/29/2014,35.68078,139.67729,"Shibuya, Tokyo, Japan",92,10,9,10,10,9,9
4925745,2.02E+13,23595333,House,Entire home/apt,Japan,Tokyo,Taito Ku,248,4.14,2,350,6,1,3,3,Real Bed,16017,151.4180374,2,1125,New House 100ãŽ¡ near metro happy!!!!,Keiko,11/11/2014,35.72907,139.79184,"Taito, Tokyo, Japan",98,10,10,10,10,10,10
4926317,2.02E+13,25370510,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,262,4.02,6,349,2,1,1,2,Real Bed,4515,42.68292683,1,30,#102 SHIBUYA SHINJUKU å¹¡ãƒ¶è°·é§…å¾’æ­©5åˆ† è¦³å…‰ï½¼ï½®ï½¯ï¾‹ï¾Ÿï¾ï½¸ï¾žã«ä¾¿åˆ©!,Mitsuko,12/29/2014,35.68127,139.67698,"Shibuya, Tokyo, Japan",90,9,10,10,10,9,9
4926426,2.02E+13,25370510,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,224,3.62,6,303,2,1,1,2,Real Bed,6020,56.91056911,1,60,SHIBUYA SHINJUKU 5 minutes walk from  Station,Mitsuko,12/29/2014,35.67969,139.67656,"Shibuya, Tokyo, Japan",92,10,10,10,10,9,9
4951604,2.02E+13,25523994,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,107,1.7,1,363,4,1,2,4,Real Bed,25800,243.902439,3,28,Traditional Zen Penthouse in Harajuku,Miwako,1/3/2015,35.66978,139.71101,"Chuo City, Tokyo, Japan",99,10,10,10,10,10,10
4958750,2.02E+13,20993205,House,Private room,Japan,Tokyo,Edogawa Ku,100,1.59,1,128,4,1,1,4,Real Bed,4960,46.88977122,3,29,Convenient charming house,Seiichi & Keiko,9/6/2014,35.73821,139.88578,"Edogawa, Tokyo, Japan",100,10,10,10,10,10,10
5002606,2.02E+13,32575084,Apartment,Private room,Japan,Tokyo,Minato Ku,5,0.09,4,365,2,2,1,1,Real Bed,4837,45.72698053,30,1125,Roppongi area.Narita 85 .Haneda 30 min,Shie,5/4/2015,35.64714,139.7363,"Minato, Tokyo, Japan",88,9,8,10,9,9,8
5050608,2.02E+13,1258947,Apartment,Entire home/apt,Japan,Tokyo,Taito Ku,49,0.8,3,14,4,1,1,4,Real Bed,8062,76.2147854,3,1125,Newly Built condo ! FREE breakfast & cafe,Koichi (Ken),10/7/2011,35.71714,139.79051,"Honolulu, Hawaii, United States",90,9,9,9,9,9,9
5063885,2.02E+13,26144465,Hut,Private room,Japan,Tokyo,Koto Ku,4,0.06,1,0,2,1,2,0,Real Bed,12507,118.2359614,1,1125,æ—¥æœ¬ä¼çµ±å»ºç¯‰ pure japanese home in Tokyo,Zozo,1/15/2015,35.6991,139.8321,æ—¥æœ¬JAPAN,100,10,10,10,10,10,10
5070495,2.02E+13,17736560,Apartment,Entire home/apt,Japan,Tokyo,Nakano Ku,71,1.1,10,91,2,1,1,1,Real Bed,5375,50.81300813,3,1125,Private Cozy Apt. 111 in Tokyo,ï¾€ï¾‚ï¾›ï½³ (Taturo),7/6/2014,35.73468,139.63121,"Nakano, Tokyo, Japan",96,10,10,10,10,10,10
5075815,2.02E+13,25729330,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,72,1.15,1,0,2,1,1,1,Real Bed,18976,179.3911893,30,90,CraftFlat Ebisu: 8F 1br Penthouse,Kiki,1/7/2015,35.6502,139.70746,"Tokyo, Japan",96,9,10,10,10,10,9
5080877,2.02E+13,21769906,House,Entire home/apt,Japan,Tokyo,Koto Ku,234,3.62,3,2,4,1,2,2,Real Bed,9997,94.50746833,1,7,Decoboco( Artist's Studio  the second floor),Decoboco,9/25/2014,35.68162,139.81859,tokyo ,98,10,10,10,10,9,10
5092486,2.02E+13,1258947,Aparthotel,Private room,Japan,Tokyo,Taito Ku,35,0.57,3,0,4,1,1,4,Real Bed,10212,96.53998866,8,30,Newly Built condo ! FREE breakfast & cafe,Koichi (Ken),10/7/2011,35.71743,139.79081,"Honolulu, Hawaii, United States",85,8,9,9,9,9,9
5111244,2.02E+13,26407522,House,Private room,Japan,Tokyo,Nakano Ku,152,2.48,5,0,1,1,1,1,Real Bed,3225,30.48780488,3,30,Good access to Shinjuku & Nakano,Yoko,1/20/2015,35.72112,139.66641,"Nakano, Tokyo, Japan",98,10,10,10,10,9,10
5128066,2.02E+13,26509472,House,Private room,Japan,Tokyo,Hino Shi,3,0.16,2,180,3,1,1,3,Real Bed,19995,189.0243902,1,1125,å®¶æ—ã§ã®ã”åˆ©ç”¨ã«ãŠå¾—ãªãŠã—ã‚ƒã‚Œãªä¸€è»’å®¶ï½¤ã¾ã‚‹ã¾ã‚‹ï¾Œï¾Ÿï¾—ï¾ï½¡,é‡Œæž,1/22/2015,35.66475,139.42034,"Hino, Tokyo, Japan",93,9,9,9,9,8,9
5128293,2.02E+13,8142772,Apartment,Shared room,Japan,Tokyo,Shinjuku Ku,135,2.09,13,270,9,1,1,0,Real Bed,3977,37.59689922,2,30,Shinjuku ShareHouse Dormitory3  with Balcony,Min & Haru,8/13/2013,35.69872,139.70276,JP,97,10,10,10,10,10,10
5188591,2.02E+13,24026566,House,Private room,Japan,Tokyo,Nakano Ku,195,3.05,3,364,2,1,1,1,Real Bed,3870,36.58536585,1,90,calm room-B  3min from Shinjuku by Subway,Kazu,11/22/2014,35.69087,139.67796,"Nakano, Tokyo, Japan",96,10,10,10,10,9,10
5198467,2.02E+13,25911199,House,Entire home/apt,Japan,Tokyo,Bunkyo Ku,34,0.53,2,181,7,1,2,5,Real Bed,26015,245.9349593,1,120,Wonderful Japanese style YANAKA (*Â´Ï‰`),Aya,1/10/2015,35.72177,139.76196,tokyo,97,10,10,10,10,9,10
5210118,2.02E+13,24477517,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,215,3.43,2,136,4,1,0,1,Real Bed,34937,330.2798261,2,180,Designer's Flat - Shibuya YOYOGI park 10mins #1,Naoko,12/4/2014,35.66339,139.68741,tokyo,89,9,9,10,10,9,8
5217466,2.02E+13,17736560,Apartment,Entire home/apt,Japan,Tokyo,Nakano Ku,86,1.34,10,91,2,1,1,1,Real Bed,5912,55.88958215,3,1125,#411 Private Cozy Apt. in Tokyo,ï¾€ï¾‚ï¾›ï½³ (Taturo),7/6/2014,35.73546,139.63173,"Nakano, Tokyo, Japan",97,10,10,10,10,9,10
5240174,2.02E+13,24477517,Apartment,Entire home/apt,Japan,Tokyo,Shibuya Ku,178,2.84,2,102,4,1,0,1,Real Bed,33647,318.0847041,2,180,Designer's Flat - Shibuya YOYOGI park 10mins No.2,Naoko,12/4/2014,35.66339,139.68741,tokyo,90,9,9,10,10,9,9
5255533,2.02E+13,15330352,Apartment,Entire home/apt,Japan,Tokyo,Minato Ku,118,2.33,2,147,5,1,2,2,Real Bed,27950,264.2276423,2,90,Hiroo 103 - Family 2 bedroom - Quiet Neighborhood,Lauren & Tats,5/10/2014,35.64853,139.7284,"Minato, Tokyo, Japan",98,10,9,10,9,10,10
5262640,2.02E+13,17736560,Apartment,Entire home/apt,Japan,Tokyo,Nakano Ku,52,0.82,10,91,2,1,1,1,Real Bed,5375,50.81300813,3,1125,Private Cozy Apt in Tokyo 413,ï¾€ï¾‚ï¾›ï½³ (Taturo),7/6/2014,35.73379,139.63314,"Nakano, Tokyo, Japan",97,10,10,10,10,9,10
5262658,2.02E+13,17736560,Apartment,Entire home/apt,Japan,Tokyo,Nakano Ku,117,1.82,10,91,2,1,1,1,Real Bed,5912,55.88958215,3,1125,Private Cozy Apt in Tokyo 311,ï¾€ï¾‚ï¾›ï½³ (Taturo),7/6/2014,35.73524,139.63172,"Nakano, Tokyo, Japan",97,10,10,10,10,9,9
5273171,2.02E+13,24339628,House,Private room,Japan,Tokyo,Shinagawa Ku,216,3.39,4,179,1,1,1,1,Real Bed,5052,47.75950085,1,180,ROOM IN CENTRAL TOKYO!!!,Taichiro,11/30/2014,35.59691,139.72933,"Shinagawa, Tokyo, Japan",96,10,9,10,10,9,10
5281318,2.02E+13,27342221,House,Private room,Japan,Tokyo,Musashino Shi,14,0.29,2,79,3,1,1,0,Real Bed,4097,38.73132917,1,100,"Private room, Kichijoji 7min, purified water/WIFI",Isa,2/7/2015,35.70646,139.58289,"Musashino, TÅkyÅ-to, Japan",90,9,10,9,10,9,9
5318866,2.02E+13,1258947,Aparthotel,Private room,Japan,Tokyo,Taito Ku,26,0.43,3,5,4,1,1,4,Real Bed,9675,91.46341463,4,30,Newly Built Petit Hotel ! FREE breakfast & cafe.,Koichi (Ken),10/7/2011,35.71572,139.79057,"Honolulu, Hawaii, United States",86,8,9,9,9,9,9
5319992,2.02E+13,21027438,Apartment,Entire home/apt,Japan,Tokyo,Koganei Shi,81,1.28,5,176,4,1,1,0,Futon,4528,42.80582341,3,1125,"Kokubunji 10min!!Easy to Tokyo,Shinjuku&Kichijoji",Ai,9/7/2014,35.70349,139.48582,"æ±äº¬, TOKYO",89,9,8,9,10,9,9
5322905,2.02E+13,21027438,Apartment,Entire home/apt,Japan,Tokyo,Kokubunji Shi,65,1.02,5,171,3,1,1,0,Futon,4515,42.68292683,3,1124,"TOKYO!! JAPANESE STUDIO, WIFI,  KOKUBUNJI2",Ai,9/7/2014,35.70366,139.48405,"æ±äº¬, TOKYO",90,9,9,10,9,9,9
5322944,2.02E+13,21027438,Apartment,Entire home/apt,Japan,Tokyo,Kokubunji Shi,67,1.06,5,170,3,1,1,0,Futon,6450,60.97560976,7,1125,"TOKYO!! STUDIO, WIFI, JAPANESE KOKUBUNJI3!!",Ai,9/7/2014,35.70471,139.48374,"æ±äº¬, TOKYO",91,9,9,9,10,9,9
5380507,2.02E+13,26407522,Apartment,Entire home/apt,Japan,Tokyo,Nakano Ku,130,2.08,5,0,2,1,1,2,Real Bed,5267,49.79202118,2,14,Good access to Shinjuku&Nakano æ²¼è¢‹é§…,Yoko,1/20/2015,35.72219,139.66795,"Nakano, Tokyo, Japan",97,10,10,10,10,9,10
5407938,2.02E+13,28035085,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,283,4.48,2,239,5,1,1,4,Real Bed,9997,94.50746833,3,365,Heart of Shinjuku/Free Pocket Wifi/Homey^^,Koichi,2/20/2015,35.69518,139.7098,"Shinjuku, Tokyo, Japan",99,10,10,10,10,10,10
5410242,2.02E+13,28045851,Apartment,Entire home/apt,Japan,Tokyo,Suginami Ku,51,0.95,1,97,2,1,1,2,Real Bed,6987,66.05218378,4,60,Steve's International Guest Place,Steve,2/20/2015,35.70055,139.60022,"Suginami, Tokyo, Japan",98,10,10,10,10,10,10
5414578,2.02E+13,25865449,Apartment,Entire home/apt,Japan,Tokyo,Shinjuku Ku,15,0.65,22,245,3,1,1,3,Real Bed,10965,103.6585366,3,30,One Room Apartment with own bathroom (A3),Seungkwan,1/9/2015,35.70051,139.70569,"Shinjuku, Tokyo, Japan",85,9,9,10,10,9,8
5447082,2.02E+13,28254151,Apartment,Entire home/apt,Japan,Tokyo,Minato Ku,96,1.52,2,334,2,1,0,2,Real Bed,6450,60.97560976,30,1125,Roppongi/Akasaka Extremely CLEAN!!!,Radoslaw,2/23/2015,35.66866,139.73212,Tokyo,99,10,10,10,10,10,10
5464293,2.02E+13,28340699,Apartment,Entire home/apt,Japan,Tokyo,Suginami Ku,134,2.13,10,180,4,1.5,0,2,Real Bed,6557,61.98714313,30,365,Finest Cafe/Bar/Hotel 3F in Asagaya TOKYO /w WIFI,Kimmy And Dee,2/25/2015,35.70448,139.63776,Tokyo,90,9,9,9,10,9,9
5464305,2.02E+13,28340699,Apartment,Entire home/apt,Japan,Tokyo,Suginami Ku,123,1.96,10,179,2,1,0,1,Real Bed,6020,56.91056911,30,365,Finest Cafe/Bar/Hotel 2F in Asagaya TOKYO /w WIFI,Kimmy And Dee,2/25/2015,35.70509,139.63584,Tokyo,89,9,9,9,9,9,9
